company_name,report_year,report_type,url,year,scope,page,value,unit,unit_normalized,metric_name,display_type,extracted_text_from_page,merge_id
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2022,2lb,NA,NA,NA,NA,NA,NA,NA,2426
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2013,2mb,NA,NA,NA,NA,NA,NA,NA,2427
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2014,2mb,NA,NA,NA,NA,NA,NA,NA,2428
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2015,2mb,NA,NA,NA,NA,NA,NA,NA,2429
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2016,2mb,NA,NA,NA,NA,NA,NA,NA,2430
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2017,2mb,NA,NA,NA,NA,NA,NA,NA,2431
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2018,2mb,NA,NA,NA,NA,NA,NA,NA,2432
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2019,2mb,28,9405,Tonne CO2e,t CO2e,Scope 2 GHGs (market based),Table,"Climate and Energy
KEY PERFORMANCE INDICATOR Unit 2019 2020 2021 Note
Greenhouse Gas Emission
Scope 1 GHGs Tonne CO2e  29,025  22,050  24,689
Scope 2 GHGs (location based) Tonne CO2e  17,745   14,861 15,798 1
Scope 2 GHGs (market based) Tonne CO2e  9,405   8,480 7,486 1
Scope 1&2 GHGs (market based) Tonne CO2e  38,429  30,530 32,174 2
Scope 3 GHGs: Purchased goods and services Tonne CO2e 99,375  123,589 133,445 1
Scope 3 GHGs: Up-stream transportation and distribution Tonne CO2e 11,815 12,858 12,491 1
Scope 3 GHGs: Business travel Tonne CO2e  6,733  2,950 2,587 1
VOCs emitted to air Tonne  45  39 24
Energy consumption MWh  99,605  101,165 108,040 3
Natural gas, methane, city gas, F-gas MWh  33,060  33,961 36,521
Gasoil, biooil, diesel MWh  12,027  12,882  13,018
District heating MWh  12,925   12,771 15,148 3
Electricity MWh  41,593   41,551 43,353
Renewable energy share %  50.5   52.9  54.2 1Sustainability accounting policies - definitions
Greenhouse Gas Emission Amount of calculated greenhouse gas (GHG) emitted to air reported in 
CO2e.
Scope 1 GHGs Direct scope 1 emissions include greenhouse gas emissions (GHG) that 
occur related to energy from Lundbeck's four productions sites and four 
additional Lundbeck sites. Includes consumption of gas, oil and 
refrigerants used in production (e.g. emissions associated with fuel 
combustion in boilers, furnaces, vehicles).
All consumed energy is monitored by building specific meter readings or 
invoices. The quantity of consumed energy sources is multiplied by 
relevant emission factors provided by UK Department for Environment, 
Food & Rural Affairs (DEFRA).
Emissions from Lundbeck’s owned or controlled vehicle fleet is provided 
directly by the associated leasing company or calculated based on 
consumed fuel multiplied with relevant emission factors. Primary data 
from an estimated 43% of the company cars are retrieved and used to 
estimate emissions from Lundbeck’s full fleet activity.
Scope 2 GHGs (location based) Scope 2 emissions includes all indirect emissions related to the 
generation of acquired and consumed electricity and district heating at 
Lundbeck's four production sites and four additional Lundbeck sites. All 
consumed energy is monitored by building specific meter readings and 
invoices if meter readings not available.
The emissions are reported as location based and derived from 
consumed energy multiplied with relevant location based emission 
factors provided by DEFRA.
 Scope 2 GHGs (market based) Includes all indirect emissions related to the generation of acquired and 
consumed electricity and district heating on all Lundbeck sites. All 
consumed energy is monitored by building specific meter readings or 
invoices.
The emissions are reported primarily as market based emissions, where 
consumed scope 2 energy is multiplied with market specific emission 
factors provided directly from the energy supplier. Where market 
specific emissions are not available, the best available location based 
emission factors provided by DEFRA are used for the reporting in line 
with the GHG protocol hierarchy.
Scope 1 & 2 GHGs (market based) Combines the calculated scope 1 and scope 2 emissions using the 
reported market based scope 2 emissions.CLIMATE AND ENERGY MANAGEMENT 
Lundbeck is committed to achieving a zero-carbon 
economy and setting science-based targets. In 2020, 
we had a new science-based target approved. See the 
Climate change & circularity  chapter of this report.
EU TAXONOMY
Lundbeck is not eligible to report under the current 
EU taxonomy for sustainable activities, as it relates only to industries with business models focused on 
generating revenue from activities that make a 
substantial contribution to the mitigation of climate 
change or environmental damage. Our business 
model is focused on generating revenue from 
activities that contribute to sustainable activities 
related to healthcare and will not be eligible until a 
social impact dimension of the EU taxonomy is 
developed.
1) New KPI added to reporting in 2021  
2) 2019 and 2020 data updated with company cars now part of scope 1 reporting  
3) Data for 2020 updated28
Lundbeck Sustainability Report 2021 Introduction            Unmet patient needs            Business ethics            Climate change & circularity            People & communities            ESG Factbook",2433
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2020,2mb,28,8480,Tonne CO2e,t CO2e,Scope 2 GHGs (market based),Table,"Climate and Energy
KEY PERFORMANCE INDICATOR Unit 2019 2020 2021 Note
Greenhouse Gas Emission
Scope 1 GHGs Tonne CO2e  29,025  22,050  24,689
Scope 2 GHGs (location based) Tonne CO2e  17,745   14,861 15,798 1
Scope 2 GHGs (market based) Tonne CO2e  9,405   8,480 7,486 1
Scope 1&2 GHGs (market based) Tonne CO2e  38,429  30,530 32,174 2
Scope 3 GHGs: Purchased goods and services Tonne CO2e 99,375  123,589 133,445 1
Scope 3 GHGs: Up-stream transportation and distribution Tonne CO2e 11,815 12,858 12,491 1
Scope 3 GHGs: Business travel Tonne CO2e  6,733  2,950 2,587 1
VOCs emitted to air Tonne  45  39 24
Energy consumption MWh  99,605  101,165 108,040 3
Natural gas, methane, city gas, F-gas MWh  33,060  33,961 36,521
Gasoil, biooil, diesel MWh  12,027  12,882  13,018
District heating MWh  12,925   12,771 15,148 3
Electricity MWh  41,593   41,551 43,353
Renewable energy share %  50.5   52.9  54.2 1Sustainability accounting policies - definitions
Greenhouse Gas Emission Amount of calculated greenhouse gas (GHG) emitted to air reported in 
CO2e.
Scope 1 GHGs Direct scope 1 emissions include greenhouse gas emissions (GHG) that 
occur related to energy from Lundbeck's four productions sites and four 
additional Lundbeck sites. Includes consumption of gas, oil and 
refrigerants used in production (e.g. emissions associated with fuel 
combustion in boilers, furnaces, vehicles).
All consumed energy is monitored by building specific meter readings or 
invoices. The quantity of consumed energy sources is multiplied by 
relevant emission factors provided by UK Department for Environment, 
Food & Rural Affairs (DEFRA).
Emissions from Lundbeck’s owned or controlled vehicle fleet is provided 
directly by the associated leasing company or calculated based on 
consumed fuel multiplied with relevant emission factors. Primary data 
from an estimated 43% of the company cars are retrieved and used to 
estimate emissions from Lundbeck’s full fleet activity.
Scope 2 GHGs (location based) Scope 2 emissions includes all indirect emissions related to the 
generation of acquired and consumed electricity and district heating at 
Lundbeck's four production sites and four additional Lundbeck sites. All 
consumed energy is monitored by building specific meter readings and 
invoices if meter readings not available.
The emissions are reported as location based and derived from 
consumed energy multiplied with relevant location based emission 
factors provided by DEFRA.
 Scope 2 GHGs (market based) Includes all indirect emissions related to the generation of acquired and 
consumed electricity and district heating on all Lundbeck sites. All 
consumed energy is monitored by building specific meter readings or 
invoices.
The emissions are reported primarily as market based emissions, where 
consumed scope 2 energy is multiplied with market specific emission 
factors provided directly from the energy supplier. Where market 
specific emissions are not available, the best available location based 
emission factors provided by DEFRA are used for the reporting in line 
with the GHG protocol hierarchy.
Scope 1 & 2 GHGs (market based) Combines the calculated scope 1 and scope 2 emissions using the 
reported market based scope 2 emissions.CLIMATE AND ENERGY MANAGEMENT 
Lundbeck is committed to achieving a zero-carbon 
economy and setting science-based targets. In 2020, 
we had a new science-based target approved. See the 
Climate change & circularity  chapter of this report.
EU TAXONOMY
Lundbeck is not eligible to report under the current 
EU taxonomy for sustainable activities, as it relates only to industries with business models focused on 
generating revenue from activities that make a 
substantial contribution to the mitigation of climate 
change or environmental damage. Our business 
model is focused on generating revenue from 
activities that contribute to sustainable activities 
related to healthcare and will not be eligible until a 
social impact dimension of the EU taxonomy is 
developed.
1) New KPI added to reporting in 2021  
2) 2019 and 2020 data updated with company cars now part of scope 1 reporting  
3) Data for 2020 updated28
Lundbeck Sustainability Report 2021 Introduction            Unmet patient needs            Business ethics            Climate change & circularity            People & communities            ESG Factbook",2434
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2021,2mb,28,7486,Tonne CO2e,t CO2e,Scope 2 GHGs (market based),Table,"Climate and Energy
KEY PERFORMANCE INDICATOR Unit 2019 2020 2021 Note
Greenhouse Gas Emission
Scope 1 GHGs Tonne CO2e  29,025  22,050  24,689
Scope 2 GHGs (location based) Tonne CO2e  17,745   14,861 15,798 1
Scope 2 GHGs (market based) Tonne CO2e  9,405   8,480 7,486 1
Scope 1&2 GHGs (market based) Tonne CO2e  38,429  30,530 32,174 2
Scope 3 GHGs: Purchased goods and services Tonne CO2e 99,375  123,589 133,445 1
Scope 3 GHGs: Up-stream transportation and distribution Tonne CO2e 11,815 12,858 12,491 1
Scope 3 GHGs: Business travel Tonne CO2e  6,733  2,950 2,587 1
VOCs emitted to air Tonne  45  39 24
Energy consumption MWh  99,605  101,165 108,040 3
Natural gas, methane, city gas, F-gas MWh  33,060  33,961 36,521
Gasoil, biooil, diesel MWh  12,027  12,882  13,018
District heating MWh  12,925   12,771 15,148 3
Electricity MWh  41,593   41,551 43,353
Renewable energy share %  50.5   52.9  54.2 1Sustainability accounting policies - definitions
Greenhouse Gas Emission Amount of calculated greenhouse gas (GHG) emitted to air reported in 
CO2e.
Scope 1 GHGs Direct scope 1 emissions include greenhouse gas emissions (GHG) that 
occur related to energy from Lundbeck's four productions sites and four 
additional Lundbeck sites. Includes consumption of gas, oil and 
refrigerants used in production (e.g. emissions associated with fuel 
combustion in boilers, furnaces, vehicles).
All consumed energy is monitored by building specific meter readings or 
invoices. The quantity of consumed energy sources is multiplied by 
relevant emission factors provided by UK Department for Environment, 
Food & Rural Affairs (DEFRA).
Emissions from Lundbeck’s owned or controlled vehicle fleet is provided 
directly by the associated leasing company or calculated based on 
consumed fuel multiplied with relevant emission factors. Primary data 
from an estimated 43% of the company cars are retrieved and used to 
estimate emissions from Lundbeck’s full fleet activity.
Scope 2 GHGs (location based) Scope 2 emissions includes all indirect emissions related to the 
generation of acquired and consumed electricity and district heating at 
Lundbeck's four production sites and four additional Lundbeck sites. All 
consumed energy is monitored by building specific meter readings and 
invoices if meter readings not available.
The emissions are reported as location based and derived from 
consumed energy multiplied with relevant location based emission 
factors provided by DEFRA.
 Scope 2 GHGs (market based) Includes all indirect emissions related to the generation of acquired and 
consumed electricity and district heating on all Lundbeck sites. All 
consumed energy is monitored by building specific meter readings or 
invoices.
The emissions are reported primarily as market based emissions, where 
consumed scope 2 energy is multiplied with market specific emission 
factors provided directly from the energy supplier. Where market 
specific emissions are not available, the best available location based 
emission factors provided by DEFRA are used for the reporting in line 
with the GHG protocol hierarchy.
Scope 1 & 2 GHGs (market based) Combines the calculated scope 1 and scope 2 emissions using the 
reported market based scope 2 emissions.CLIMATE AND ENERGY MANAGEMENT 
Lundbeck is committed to achieving a zero-carbon 
economy and setting science-based targets. In 2020, 
we had a new science-based target approved. See the 
Climate change & circularity  chapter of this report.
EU TAXONOMY
Lundbeck is not eligible to report under the current 
EU taxonomy for sustainable activities, as it relates only to industries with business models focused on 
generating revenue from activities that make a 
substantial contribution to the mitigation of climate 
change or environmental damage. Our business 
model is focused on generating revenue from 
activities that contribute to sustainable activities 
related to healthcare and will not be eligible until a 
social impact dimension of the EU taxonomy is 
developed.
1) New KPI added to reporting in 2021  
2) 2019 and 2020 data updated with company cars now part of scope 1 reporting  
3) Data for 2020 updated28
Lundbeck Sustainability Report 2021 Introduction            Unmet patient needs            Business ethics            Climate change & circularity            People & communities            ESG Factbook",2435
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2022,2mb,NA,NA,NA,NA,NA,NA,NA,2436
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2013,3,NA,NA,NA,NA,NA,NA,NA,2437
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2014,3,NA,NA,NA,NA,NA,NA,NA,2438
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2015,3,NA,NA,NA,NA,NA,NA,NA,2439
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2016,3,NA,NA,NA,NA,NA,NA,NA,2440
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2017,3,NA,NA,NA,NA,NA,NA,NA,2441
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2018,3,NA,NA,NA,NA,NA,NA,NA,2442
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2019,3,NA,NA,NA,NA,NA,NA,NA,2443
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2020,3,NA,NA,NA,NA,NA,NA,NA,2444
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2021,3,NA,NA,NA,NA,NA,NA,NA,2445
h. lundbeck,2021,Sustainability Report,https://www.lundbeck.com/content/dam/lundbeck-com/masters/global-site/pdf/Sustainability_Report_2021.pdf.coredownload.pdf,2022,3,NA,NA,NA,NA,NA,NA,NA,2446
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2013,1,NA,NA,NA,NA,NA,NA,NA,2447
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2014,1,NA,NA,NA,NA,NA,NA,NA,2448
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2015,1,NA,NA,NA,NA,NA,NA,NA,2449
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2016,1,NA,NA,NA,NA,NA,NA,NA,2450
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2017,1,NA,NA,NA,NA,NA,NA,NA,2451
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2018,1,NA,NA,NA,NA,NA,NA,NA,2452
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2019,1,NA,NA,NA,NA,NA,NA,NA,2453
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2020,1,173,3309,tCO2e,t CO2e,Scope 1: Direct emissions from owned/controlled operations,Table,"Reporting period and methodology
In line with requirements set out in the Companies Act 2006 (Strategic 
Report and Directors’ Report) Regulations 2013, this statement 
reports the Company’s GHG emissions for the reporting period  
1 January 2021 to 31 December 2021. Our GHG emissions reporting 
period is the same as the financial reporting year, in accordance with 
the DEFRA Environmental Reporting Guidance. The data has been 
calculated and recorded in accordance with the Greenhouse Gas 
(GHG) Protocol and ISO 14064.  This guidance codifies using both 
market and location-based methods for scope 2 accounting, the 
methodology applied is explained further in our appendix document, 
Sustainability Basis of Reporting 2021. 
Streamlined Energy and Carbon Reporting
The carbon emissions and energy consumption is reported in  
accordance with  the requirements of the Streamlined Energy and 
Carbon Reporting (SECR).  We have included the previous year’s data 
to provide a year-on-year comparison.Independent assurance
Total Scope 1, Scope 2, Scope 3, and Total GHG emissions intensity 
data have been independently assured by Deloitte LLP who have 
carried out limited assurance in accordance with the International 
Standards on Assurance Engagements 3000. Their assurance 
statement is available in the Sustainability Report 2021.
Reporting boundaries
We have adopted operational control as our reporting approach. GHG 
emissions data is provided for those assets where we have authority to 
introduce and implement operating policies.
This includes properties held in joint ventures where JV Board 
approval is required. We have reported 100% of GHG emissions data 
for these reported assets. It excludes the Value Retail portfolio where 
we do not have authority to introduce or implement operating policies. 
A detailed basis of reporting statement and full list of operating 
entities and assets included within the reporting boundary can be 
found on our website www.hammerson.com.Greenhouse gas emissions 2021
Table 100
Basis of reporting
Baseline year 2015
Boundary summary All assets and facilities under Hammerson’s direct operational control are included.
Consistency with financial statements Consistency with the financial statements and reporting period are set out above.
Emissions factor data source We have sourced our emissions factors from 2021 DEFRA GHG Conversion Factors for Company 
Reporting, and additional sources including, but not limited, to International Energy Agency and Engie.
Assessment methodology GHG Protocol and ISO 14064 (2006).
Materiality threshold Activities generating emissions of <5% relative to total Group emissions have been excluded.
Intensity ratio Denominator is common parts area for the year ended 31 December 2021 of  455,097 sqm. In  
previous years, the denominator used was adjusted profit before tax, however, following the disposal  
of substantially all of the remaining UK retail parks, common parts area has been determined as a  
more relevant metric.
Target 15% reduction in carbon emissions intensity by 2021 against 2019 baseline using the  
location-based approach.
Table 101
Emissions disaggregated by country (tCO2e)
2020 2021
Source Global UK France Ireland Global UK France IrelandGlobal intensity 
(kgCO2e/sqm)
Total GHG emissions metric tonnes (mt)17,465 3,782 3,015 668 8,835 5,029 3,458 348 19
Total GHG emissions metric tonnes (mt) 17,845 10,628 3,296 3,921 18,195 11,862 3,367 2,966 40
Scope 1: Direct emissions from owned/controlled operations
a. Stationary operations 3,295 1,786 1,026 483 3,436 2,317 872 247 8
b. Mobile combustion 14 3 11 0 3 0 3 0 0
c. Fugitive sources 0 0 0 0 854 854 0 0 2
Totals 3,309 1,789 1,037 483 4,293 3,171 875 247 10
Scope 2: Indirect emissions from the use of purchased electricity, steam, heating and cooling
a. Electricity12,400 1,358 1,019 23 2,221 1,076 1,132 13 5
a. Electricity 12,780 8,204 1,300 3,276 11,581 7,908 1,041 2,631 26
b. Steam 0 0 0 0 0 0 0 0 0
c. Heating 916 165 751 0 1,531 257 1,274 0 3
d. Cooling 15 15 0 0 98 49 49 0 0
Totals13,331 1,538 1,770 23 3,850 1,382 2,455 13 8
Totals 13,711 8,384 2,051 3,276 13,210 8,215 2,364 2,631 29
Scope 3: Other indirect emissions
Business travel 200 92 50 58 66 43 21 2 0
Waste 381 240 85 56 511 369 78 64 1
Water 244 123 73 48 115 64 29 22 0
Totals 825 455 208 162 692 476 128 88 1
SECR Energy Consumption (MWh) 94,067 46,708 34,852 12,507 95,364 52,406 32,701 10,257
1. Emissions using Market Based Method.
www.hammerson.com 173
Other information
Greenhouse gas emissions 2021",2454
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2021,1,173,4293,tCO2e,t CO2e,Scope 1: Direct emissions from owned/controlled operations,Table,"Reporting period and methodology
In line with requirements set out in the Companies Act 2006 (Strategic 
Report and Directors’ Report) Regulations 2013, this statement 
reports the Company’s GHG emissions for the reporting period  
1 January 2021 to 31 December 2021. Our GHG emissions reporting 
period is the same as the financial reporting year, in accordance with 
the DEFRA Environmental Reporting Guidance. The data has been 
calculated and recorded in accordance with the Greenhouse Gas 
(GHG) Protocol and ISO 14064.  This guidance codifies using both 
market and location-based methods for scope 2 accounting, the 
methodology applied is explained further in our appendix document, 
Sustainability Basis of Reporting 2021. 
Streamlined Energy and Carbon Reporting
The carbon emissions and energy consumption is reported in  
accordance with  the requirements of the Streamlined Energy and 
Carbon Reporting (SECR).  We have included the previous year’s data 
to provide a year-on-year comparison.Independent assurance
Total Scope 1, Scope 2, Scope 3, and Total GHG emissions intensity 
data have been independently assured by Deloitte LLP who have 
carried out limited assurance in accordance with the International 
Standards on Assurance Engagements 3000. Their assurance 
statement is available in the Sustainability Report 2021.
Reporting boundaries
We have adopted operational control as our reporting approach. GHG 
emissions data is provided for those assets where we have authority to 
introduce and implement operating policies.
This includes properties held in joint ventures where JV Board 
approval is required. We have reported 100% of GHG emissions data 
for these reported assets. It excludes the Value Retail portfolio where 
we do not have authority to introduce or implement operating policies. 
A detailed basis of reporting statement and full list of operating 
entities and assets included within the reporting boundary can be 
found on our website www.hammerson.com.Greenhouse gas emissions 2021
Table 100
Basis of reporting
Baseline year 2015
Boundary summary All assets and facilities under Hammerson’s direct operational control are included.
Consistency with financial statements Consistency with the financial statements and reporting period are set out above.
Emissions factor data source We have sourced our emissions factors from 2021 DEFRA GHG Conversion Factors for Company 
Reporting, and additional sources including, but not limited, to International Energy Agency and Engie.
Assessment methodology GHG Protocol and ISO 14064 (2006).
Materiality threshold Activities generating emissions of <5% relative to total Group emissions have been excluded.
Intensity ratio Denominator is common parts area for the year ended 31 December 2021 of  455,097 sqm. In  
previous years, the denominator used was adjusted profit before tax, however, following the disposal  
of substantially all of the remaining UK retail parks, common parts area has been determined as a  
more relevant metric.
Target 15% reduction in carbon emissions intensity by 2021 against 2019 baseline using the  
location-based approach.
Table 101
Emissions disaggregated by country (tCO2e)
2020 2021
Source Global UK France Ireland Global UK France IrelandGlobal intensity 
(kgCO2e/sqm)
Total GHG emissions metric tonnes (mt)17,465 3,782 3,015 668 8,835 5,029 3,458 348 19
Total GHG emissions metric tonnes (mt) 17,845 10,628 3,296 3,921 18,195 11,862 3,367 2,966 40
Scope 1: Direct emissions from owned/controlled operations
a. Stationary operations 3,295 1,786 1,026 483 3,436 2,317 872 247 8
b. Mobile combustion 14 3 11 0 3 0 3 0 0
c. Fugitive sources 0 0 0 0 854 854 0 0 2
Totals 3,309 1,789 1,037 483 4,293 3,171 875 247 10
Scope 2: Indirect emissions from the use of purchased electricity, steam, heating and cooling
a. Electricity12,400 1,358 1,019 23 2,221 1,076 1,132 13 5
a. Electricity 12,780 8,204 1,300 3,276 11,581 7,908 1,041 2,631 26
b. Steam 0 0 0 0 0 0 0 0 0
c. Heating 916 165 751 0 1,531 257 1,274 0 3
d. Cooling 15 15 0 0 98 49 49 0 0
Totals13,331 1,538 1,770 23 3,850 1,382 2,455 13 8
Totals 13,711 8,384 2,051 3,276 13,210 8,215 2,364 2,631 29
Scope 3: Other indirect emissions
Business travel 200 92 50 58 66 43 21 2 0
Waste 381 240 85 56 511 369 78 64 1
Water 244 123 73 48 115 64 29 22 0
Totals 825 455 208 162 692 476 128 88 1
SECR Energy Consumption (MWh) 94,067 46,708 34,852 12,507 95,364 52,406 32,701 10,257
1. Emissions using Market Based Method.
www.hammerson.com 173
Other information
Greenhouse gas emissions 2021",2455
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2022,1,NA,NA,NA,NA,NA,NA,NA,2456
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2013,2lb,NA,NA,NA,NA,NA,NA,NA,2457
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2014,2lb,NA,NA,NA,NA,NA,NA,NA,2458
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2015,2lb,NA,NA,NA,NA,NA,NA,NA,2459
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2016,2lb,NA,NA,NA,NA,NA,NA,NA,2460
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2017,2lb,NA,NA,NA,NA,NA,NA,NA,2461
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2018,2lb,NA,NA,NA,NA,NA,NA,NA,2462
hammerson reit,2021,Annual Report,https://www.hammerson.com/sites/hammerson-corp/files/hammerson-corp/investors/results-reports/2022/annual-report-2021.pdf,2019,2lb,NA,NA,NA,NA,NA,NA,NA,2463
