"report_name","ID","page_used","llm_year","llm_scope","llm_value","llm_unit","annotator_ID_1","annotator_ID_2","value_correct_1","value_correct_2","corrected_value_1","corrected_value_2","unit_correct_1","unit_correct_2","corrected_unit_1","corrected_unit_2","page_correct_1","page_correct_2","corrected_page_1","corrected_page_2","comment_1","comment_2","record_expert_needed_1","record_expert_needed_2","document_comment_1","document_comment_2","document_expert_needed_1","document_expert_needed_2","metric_name_1","metric_name_2","reporting_type_1","reporting_type_2","document_expert_requested_by_at_least_one_annotator","row_expert_requested_by_at_least_one_annotator_or_disagreement","Expert.ID.1.g1","Expert.ID.2.g1","Expert.document.comment.g1","started.g1","ended.g1","Value..Who.is.right..g1","Value.corrected..fill.in.if.necessary..g1","Value.Reasoning..select.if.necessary..if.multiple.apply.choose.first..g1","Unit..Who.is.right..g1","Unit.corrected..fill.in.if.necessary..g1","Unit.reasoning...select.if.necessary..if.multiple.apply.choose.first..g1","Page.corrected..fill.in.if.necessary..g1","Expert.comment.g1","Unclear.record..Yes.No..g1","Expert.ID.1.g2","Expert.ID.2.g2","Expert.document.comment.g2","started.g2","ended.g2","Value..Who.is.right..g2","Value.corrected..fill.in.if.necessary..g2","Value.Reasoning..select.if.necessary..if.multiple.apply.choose.first..g2","Unit..Who.is.right..g2","Unit.corrected..fill.in.if.necessary..g2","Unit.reasoning...select.if.necessary..if.multiple.apply.choose.first..g2","Page.corrected..fill.in.if.necessary..g2","Expert.comment.g2","Unclear.record..Yes.No..g2","row_disagreement_value_unit_page_or_unclear","True.value","True.unit","True.page","Unresolvable","Comment","Value.Ann.1","Value.Ann.2","Value.G1","Value.G2","non_expert_value_agreement","expert_value_agreement","true_value","Unit.Ann.1","Unit.Ann.2","Unit.G1","Unit.G2","non_expert_unit_agreement","expert_unit_agreement","true_unit","Page.Ann.1","Page.Ann.2","Page.G1","Page.G2","non_expert_page_agreement","expert_page_agreement","true_page","merge_ID"
"ifast corporation_2021_report.pdf","956",NA,2019,"2lb",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2863
"ifast corporation_2021_report.pdf","957",NA,2020,"2lb",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2864
"ifast corporation_2021_report.pdf","958",NA,2021,"2lb",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2865
"ifast corporation_2021_report.pdf","959",NA,2022,"2lb",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2866
"ifast corporation_2021_report.pdf","960",NA,2013,"3",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2877
"ifast corporation_2021_report.pdf","961",NA,2014,"3",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2878
"ifast corporation_2021_report.pdf","962",NA,2015,"3",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2879
"ifast corporation_2021_report.pdf","963",NA,2016,"3",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2880
"ifast corporation_2021_report.pdf","964",NA,2017,"3",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2881
"ifast corporation_2021_report.pdf","965",NA,2018,"3",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2882
"ifast corporation_2021_report.pdf","966",NA,2019,"3",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2883
"ifast corporation_2021_report.pdf","967",NA,2020,"3",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2884
"ifast corporation_2021_report.pdf","968",NA,2021,"3",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2885
"ifast corporation_2021_report.pdf","969",NA,2022,"3",NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,"No emissions mentioned in report","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2886
"inchcape plc_2022_report.pdf","1410",NA,2013,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2887
"inchcape plc_2022_report.pdf","1411",NA,2014,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2888
"inchcape plc_2022_report.pdf","1412",NA,2015,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2889
"inchcape plc_2022_report.pdf","1413",NA,2016,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2890
"inchcape plc_2022_report.pdf","1414",NA,2017,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2891
"inchcape plc_2022_report.pdf","1415",NA,2018,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2892
"inchcape plc_2022_report.pdf","1416",NA,2019,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2893
"inchcape plc_2022_report.pdf","1417",NA,2020,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2894
"inchcape plc_2022_report.pdf","1418",NA,2021,"1",NA,NA,5,7,"No","No",9752,9752,"No","No","tCO2e","tCO2e","No","No","120","120",NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No","Scope 1 Emissions","Scope 1 Emissions (tCO2e)","Table","Table","Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,9752,9752,NA,NA,TRUE,TRUE,9752,"tCO2e","tCO2e",NA,NA,TRUE,TRUE,"tCO2e","120","120",NA,NA,TRUE,TRUE,"120",2895
"inchcape plc_2022_report.pdf","1419",NA,2022,"1",NA,NA,5,7,"No","No",17002,17002,"No","No","tCO2e","tCO2e","No","No","120","120",NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No","Scope 1 Emissions","Scope 1 Emissions (tCO2e)","Table","Table","Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,17002,17002,NA,NA,TRUE,TRUE,17002,"tCO2e","tCO2e",NA,NA,TRUE,TRUE,"tCO2e","120","120",NA,NA,TRUE,TRUE,"120",2896
"inchcape plc_2022_report.pdf","1420",NA,2013,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2907
"inchcape plc_2022_report.pdf","1421",NA,2014,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2908
"inchcape plc_2022_report.pdf","1422",NA,2015,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2909
"inchcape plc_2022_report.pdf","1423",NA,2016,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2910
"inchcape plc_2022_report.pdf","1424",NA,2017,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2911
"inchcape plc_2022_report.pdf","1425",NA,2018,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2912
"inchcape plc_2022_report.pdf","1426",NA,2019,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2913
"inchcape plc_2022_report.pdf","1427",NA,2020,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2914
"inchcape plc_2022_report.pdf","1428",NA,2021,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No","What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?",NA,"Yes","No",NA,NA,NA,NA,"Yes","No",13,12,"indeed unclear if fugitive emissions (scope 1) are included in total emissions or not","15:09:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",11,14,"we would assume that fugitive emissions are a subset of the reported scope 1 emissions and that the values can thus be accepted. However, from the dislcosed information we cannot be completely sure about this interpretation","17:10:00","17:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2915
