"","Report Name","Document comment Annotator 1","Document comment Annotator 2","Document-level expert adjudication requested by at least 1 annotator","Expert ID 1.g1","Expert ID 2.g1","Expert document comment.g1","started.g1","ended.g1","ID","Page used","LLM Year","LLM Scope","LLM Value","LLM Unit","row_expert_requested_by_at_least_one_annotator_or_disagreement","Value correct (Yes/No) Ann 1","Value corrected Ann 1","Corrected page Ann 1","Value correct (Yes/No) Ann 2","Value corrected Ann 2","Corrected page Ann 2","Value: Who is right?.g1","Value corrected (fill in if necessary).g1","Value Reasoning (select if necessary, if multiple apply choose first).g1","Unit correct (Yes/No) Ann 1","Unit corrected Ann 1","Unit correct (Yes/No) Ann 2","Unit corrected Ann 2","Unit: Who is right?.g1","Unit corrected (fill in if necessary).g1","Unit reasoning  (select if necessary, if multiple apply choose first).g1","Comment Ann1","Comment Ann2","Page corrected (fill in if necessary).g1","Expert comment.g1","Unclear record (Yes/No).g1","true_value.g1","true_unit.g1","true_page.g1","Expert ID 1.g2","Expert ID 2.g2","Expert document comment.g2","started.g2","ended.g2","Value: Who is right?.g2","Value corrected (fill in if necessary).g2","Value Reasoning (select if necessary, if multiple apply choose first).g2","Unit: Who is right?.g2","Unit corrected (fill in if necessary).g2","Unit reasoning  (select if necessary, if multiple apply choose first).g2","Page corrected (fill in if necessary).g2","Expert comment.g2","Unclear record (Yes/No).g2","true_value.g2","true_unit.g2","true_page.g2","agreement_value","agreement_unit","agreement_page","agreement_value_unit","agreement_value_unit_page","at_least_one_group_flagged_unclear","Value Ann 1","Value Ann 2","Unit Ann 1","Unit Ann 2","row_disagreement_value_unit_page_or_unclear"
"773","loomis_2018_report.pdf",NA,NA,"No","11.0","13.0",NA,"15:11:00","15:14:00","716",NA,2015,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","14.0","How do we want to address summarization/aggregation? How can we force consistent, replicable replies / treatment of such cases? Cases like scope 3 here (summarized) are really good but will be recorded as ""mistake""... Let's discuss!","17:12:00","17:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"774","loomis_2018_report.pdf",NA,NA,"No","11.0","13.0",NA,"15:11:00","15:14:00","717",NA,2016,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","14.0","How do we want to address summarization/aggregation? How can we force consistent, replicable replies / treatment of such cases? Cases like scope 3 here (summarized) are really good but will be recorded as ""mistake""... Let's discuss!","17:12:00","17:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"775","loomis_2018_report.pdf",NA,NA,"No","11.0","13.0",NA,"15:11:00","15:14:00","718",NA,2017,"3",NA,NA,"Yes","No",5105,"66",NA,NA,NA,"Ann2",NA,NA,"No","tCO2e",NA,NA,"Ann2",NA,NA,"Didn't identify value from table",NA,NA,NA,"No",NA,NA,NA,"12.0","14.0","How do we want to address summarization/aggregation? How can we force consistent, replicable replies / treatment of such cases? Cases like scope 3 here (summarized) are really good but will be recorded as ""mistake""... Let's discuss!","17:12:00","17:20:00","Ann1",NA,NA,"Ann1",NA,NA,NA,"LLM did a very good job calculating and specifying how it calculated, only incorrect if we force it not to calculate (why again?)","No",5105,"tCO2e","66",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5105,NA,"tCO2e",NA,TRUE
"776","loomis_2018_report.pdf",NA,NA,"No","11.0","13.0",NA,"15:11:00","15:14:00","719","66",2018,"3",43484,"tCO2e (sum of Plastic, Third-party transport, and","Yes","Yes",NA,NA,"No",NA,NA,"Ann2",NA,NA,"Yes",NA,"Yes",NA,"Neither",NA,NA,NA,"Scope 3 value is not compound",NA,"if there is no value, there should also be no unit","No",NA,NA,"66","12.0","14.0","How do we want to address summarization/aggregation? How can we force consistent, replicable replies / treatment of such cases? Cases like scope 3 here (summarized) are really good but will be recorded as ""mistake""... Let's discuss!","17:12:00","17:20:00","Ann2",NA,NA,"Ann1",NA,NA,NA,"LLM did a very good job calculating and specifying how it calculated, only incorrect if we force it not to calculate (why again?)","No",NA,"tCO2e (sum of Plastic, Third-party transport, and","66",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,43484,NA,"tCO2e (sum of Plastic, Third-party transport, and","tCO2e (sum of Plastic, Third-party transport, and",TRUE
"777","loomis_2018_report.pdf",NA,NA,"No","11.0","13.0",NA,"15:11:00","15:14:00","720",NA,2019,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","14.0","How do we want to address summarization/aggregation? How can we force consistent, replicable replies / treatment of such cases? Cases like scope 3 here (summarized) are really good but will be recorded as ""mistake""... Let's discuss!","17:12:00","17:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"778","loomis_2018_report.pdf",NA,NA,"No","11.0","13.0",NA,"15:11:00","15:14:00","721",NA,2020,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","14.0","How do we want to address summarization/aggregation? How can we force consistent, replicable replies / treatment of such cases? Cases like scope 3 here (summarized) are really good but will be recorded as ""mistake""... Let's discuss!","17:12:00","17:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"779","loomis_2018_report.pdf",NA,NA,"No","11.0","13.0",NA,"15:11:00","15:14:00","722",NA,2021,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","14.0","How do we want to address summarization/aggregation? How can we force consistent, replicable replies / treatment of such cases? Cases like scope 3 here (summarized) are really good but will be recorded as ""mistake""... Let's discuss!","17:12:00","17:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"780","loomis_2018_report.pdf",NA,NA,"No","11.0","13.0",NA,"15:11:00","15:14:00","723",NA,2022,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","14.0","How do we want to address summarization/aggregation? How can we force consistent, replicable replies / treatment of such cases? Cases like scope 3 here (summarized) are really good but will be recorded as ""mistake""... Let's discuss!","17:12:00","17:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"781","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","201","63",2013,"1",0,"emissions","Yes","Yes",NA,"67","Yes",NA,NA,"Ann1",NA,NA,"Yes",NA,"Yes",NA,"Neither","CO2e in metric tons",NA,"Implicitly stated in table","They say the emissions are 0 bc they do not own facilities etc. That seems correct but i am unsure",NA,NA,"No",0,"CO2e in metric tons","67","11.0","14.0",NA,"15:22:00","15:29:00","Ann1",NA,NA,"Neither","CO2e in metric tons)",NA,NA,NA,"No",0,"CO2e in metric tons)","67",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,"emissions","emissions",TRUE
"782","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","202","63",2014,"1",0,"emissions","Yes","Yes",NA,"67","Yes",NA,NA,"Ann1",NA,NA,"Yes",NA,"Yes",NA,"Neither","CO2e in metric tons",NA,"Implicitly stated in report","They say the emissions are 0 bc they do not own facilities etc. That seems correct but i am unsure",NA,NA,"No",0,"CO2e in metric tons","67","11.0","14.0",NA,"15:22:00","15:29:00","Ann1",NA,NA,"Neither","CO2e in metric tons)",NA,NA,NA,"No",0,"CO2e in metric tons)","67",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,"emissions","emissions",TRUE
"783","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","203","63",2015,"1",0,"emissions","Yes","Yes",NA,"67","Yes",NA,NA,"Ann1",NA,NA,"Yes",NA,"Yes",NA,"Neither","CO2e in metric tons",NA,"Implicitly stated in report","They say the emissions are 0 bc they do not own facilities etc. That seems correct but i am unsure",NA,NA,"No",0,"CO2e in metric tons","67","11.0","14.0",NA,"15:22:00","15:29:00","Ann1",NA,NA,"Neither","CO2e in metric tons)",NA,NA,NA,"No",0,"CO2e in metric tons)","67",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,"emissions","emissions",TRUE
"784","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","204","63",2016,"1",0,"emissions","Yes","Yes",NA,"67","Yes",NA,NA,"Ann1",NA,NA,"Yes",NA,"Yes",NA,"Neither","CO2e in metric tons",NA,"Implicitly stated in report","They say the emissions are 0 bc they do not own facilities etc. That seems correct but i am unsure",NA,NA,"No",0,"CO2e in metric tons","67","11.0","14.0",NA,"15:22:00","15:29:00","Ann1",NA,NA,"Neither","CO2e in metric tons)",NA,NA,NA,"No",0,"CO2e in metric tons)","67",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,"emissions","emissions",TRUE
"785","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","205","63",2017,"1",0,"emissions","Yes","Yes",NA,"67","Yes",NA,NA,"Ann1",NA,NA,"Yes",NA,"Yes",NA,"Neither","CO2e in metric tons",NA,"Implicitly stated in report","They say the emissions are 0 bc they do not own facilities etc. That seems correct but i am unsure",NA,NA,"No",0,"CO2e in metric tons","67","11.0","14.0",NA,"15:22:00","15:29:00","Ann1",NA,NA,"Neither","CO2e in metric tons)",NA,NA,NA,"No",0,"CO2e in metric tons)","67",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,"emissions","emissions",TRUE
"786","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","206","63",2018,"1",0,"emissions","Yes","Yes",NA,"67","Yes",NA,NA,"Ann1",NA,NA,"Yes",NA,"Yes",NA,"Neither","CO2e in metric tons",NA,"Implicitly stated in report","They say the emissions are 0 bc they do not own facilities etc. That seems correct but i am unsure",NA,NA,"No",0,"CO2e in metric tons","67","11.0","14.0",NA,"15:22:00","15:29:00","Ann1",NA,NA,"Neither","CO2e in metric tons)",NA,NA,NA,"No",0,"CO2e in metric tons)","67",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,"emissions","emissions",TRUE
"787","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","207","63",2019,"1",0,"emissions","Yes","Yes",NA,"67","Yes",NA,NA,"Ann1",NA,NA,"Yes",NA,"Yes",NA,"Neither","CO2e in metric tons",NA,"Implicitly stated in report","They say the emissions are 0 bc they do not own facilities etc. That seems correct but i am unsure",NA,NA,"No",0,"CO2e in metric tons","67","11.0","14.0",NA,"15:22:00","15:29:00","Ann1",NA,NA,"Neither","CO2e in metric tons)",NA,NA,NA,"No",0,"CO2e in metric tons)","67",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,"emissions","emissions",TRUE
"788","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","x_63_2019_1",NA,2019,"1",NA,NA,"Yes","No",0,"63",NA,NA,NA,"Ann1",NA,NA,"No","emissions",NA,NA,"Ann1",NA,NA,NA,NA,NA,NA,"No",0,"emissions","63","11.0","14.0",NA,"15:22:00","15:29:00","Ann1",NA,NA,"Ann1",NA,NA,NA,NA,"No",0,"emissions","63",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,NA,"emissions",NA,FALSE
"789","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","208",NA,2020,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"790","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","209",NA,2021,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"791","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","210",NA,2022,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"792","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","211",NA,2013,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"793","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","212",NA,2014,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"794","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","213",NA,2015,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"795","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","214",NA,2016,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"796","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","215",NA,2017,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"797","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","216",NA,2018,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"798","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","217",NA,2019,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"799","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","218",NA,2020,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"800","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","219",NA,2021,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"801","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","220",NA,2022,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"802","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","221",NA,2013,"2lb",NA,NA,"No","No",14092,"67","No",14092,"67.0",NA,NA,NA,"No","CO2e in metric tons","No","CO2e in metric tons",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,14092,14092,"CO2e in metric tons","CO2e in metric tons",FALSE
"803","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","222",NA,2014,"2lb",NA,NA,"No","No",16078,"67","No",16078,"67.0",NA,NA,NA,"No","CO2e in metric tons","No","CO2e in metric tons",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,16078,16078,"CO2e in metric tons","CO2e in metric tons",FALSE
"804","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","223",NA,2015,"2lb",NA,NA,"No","No",19186,"67","No",19186,"67.0",NA,NA,NA,"No","CO2e in metric tons","No","CO2e in metric tons",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,19186,19186,"CO2e in metric tons","CO2e in metric tons",FALSE
"805","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","224",NA,2016,"2lb",NA,NA,"No","No",22961,"67","No",22961,"67.0",NA,NA,NA,"No","CO2e in metric tons","No","CO2e in metric tons",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,22961,22961,"CO2e in metric tons","CO2e in metric tons",FALSE
"806","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","225",NA,2017,"2lb",NA,NA,"No","No",25062,"67","No",25062,"67.0",NA,NA,NA,"No","CO2e in metric tons","No","CO2e in metric tons",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,25062,25062,"CO2e in metric tons","CO2e in metric tons",FALSE
"807","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","226",NA,2018,"2lb",NA,NA,"No","No",24992,"67","No",24992,"67.0",NA,NA,NA,"No","CO2e in metric tons","No","CO2e in metric tons",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,24992,24992,"CO2e in metric tons","CO2e in metric tons",FALSE
"808","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","227",NA,2019,"2lb",NA,NA,"No","No",24025,"67","No",24025,"67.0",NA,NA,NA,"No","CO2e in metric tons","No","CO2e in metric tons",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,24025,24025,"CO2e in metric tons","CO2e in metric tons",FALSE
"809","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","x_63_2019_2lb",NA,2019,"2lb",NA,NA,"Yes","No",24025,"63",NA,NA,NA,"Ann1",NA,NA,"No","metric tons",NA,NA,"Neither","CO2e in metric tons",NA,NA,NA,NA,NA,"No",24025,"CO2e in metric tons","63","11.0","14.0",NA,"15:22:00","15:29:00","Ann1",NA,NA,"Neither","CO2e in metric tons)",NA,NA,NA,"No",24025,"CO2e in metric tons)","63",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,24025,NA,"metric tons",NA,TRUE
"810","kb home_2019_report.pdf","Report states that Scope 1 emissions are not significant, i.e. Scope 1 = 0 emissions. Should we assume that it holds for the entire timeline of table on p. 67?",NA,"Yes","12.0","13.0",NA,"17:35:00","17:42:00","228",NA,2020,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","14.0",NA,"15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
